,id,title,view,label,title_tokens,title_tokens_fdist,title_tokens_WSW,title_normalized,title_tokens_stemmed
383,383,angka kematian covid tinggi stok plasma konvalesen di malang kosong,14363,populer,"['angka', 'kematian', 'covid', 'tinggi', 'stok', 'plasma', 'konvalesen', 'di', 'malang', 'kosong']",<FreqDist with 10 samples and 10 outcomes>,"['angka', 'kematian', 'covid', 'stok', 'plasma', 'konvalesen', 'malang', 'kosong']","['angka', 'kematian', 'covid', 'stok', 'plasma', 'konvalesen', 'malang', 'kosong']","['angka', 'mati', 'covid', 'stok', 'plasma', 'konvalesen', 'malang', 'kosong']"
384,384,edukasi bahaya covid polresta malang kota pocong,14540,populer,"['edukasi', 'bahaya', 'covid', 'polresta', 'malang', 'kota', 'pocong']",<FreqDist with 7 samples and 7 outcomes>,"['edukasi', 'bahaya', 'covid', 'polresta', 'malang', 'kota', 'pocong']","['edukasi', 'bahaya', 'covid', 'polresta', 'malang', 'kota', 'pocong']","['edukasi', 'bahaya', 'covid', 'polresta', 'malang', 'kota', 'pocong']"
385,385,cegah klaster covid kh marzuqi mustamar minta ponpes ketati prokes,5112,populer,"['cegah', 'klaster', 'covid', 'kh', 'marzuqi', 'mustamar', 'minta', 'ponpes', 'ketati', 'prokes']",<FreqDist with 10 samples and 10 outcomes>,"['cegah', 'klaster', 'covid', 'kh', 'marzuqi', 'mustamar', 'ponpes', 'ketati', 'prokes']","['cegah', 'klaster', 'covid', 'kh', 'marzuqi', 'mustamar', 'ponpes', 'ketati', 'prokes']","['cegah', 'klaster', 'covid', 'kh', 'marzuqi', 'mustamar', 'ponpes', 'ketat', 'prokes']"
386,386,mengenal varian covid lambda berbahayakah,8276,populer,"['mengenal', 'varian', 'covid', 'lambda', 'berbahayakah']",<FreqDist with 5 samples and 5 outcomes>,"['mengenal', 'varian', 'covid', 'lambda', 'berbahayakah']","['mengenal', 'varian', 'covid', 'lambda', 'berbahayakah']","['kenal', 'varian', 'covid', 'lambda', 'bahaya']"
387,387,jane shalimar meninggal pagi ini dimakamkan dengan populer covid,3976,populer,"['jane', 'shalimar', 'meninggal', 'pagi', 'ini', 'dimakamkan', 'dengan', 'populer', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['jane', 'shalimar', 'meninggal', 'pagi', 'dimakamkan', 'populer', 'covid']","['jane', 'shalimar', 'meninggal', 'pagi', 'dimakamkan', 'populer', 'covid']","['jane', 'shalimar', 'tinggal', 'pagi', 'makam', 'populer', 'covid']"
388,388,kontak dengan pasien covid song joong ki tunda syuting bogota,1946,populer,"['kontak', 'dengan', 'pasien', 'covid', 'song', 'joong', 'ki', 'tunda', 'syuting', 'bogota']",<FreqDist with 10 samples and 10 outcomes>,"['kontak', 'pasien', 'covid', 'song', 'joong', 'ki', 'tunda', 'syuting', 'bogota']","['kontak', 'pasien', 'covid', 'song', 'joong', 'ki', 'tunda', 'syuting', 'bogota']","['kontak', 'pasien', 'covid', 'song', 'joong', 'ki', 'tunda', 'syuting', 'bogota']"
389,389,covid melonjak tabung oksigen di malang mulai langka,5285,populer,"['covid', 'melonjak', 'tabung', 'oksigen', 'di', 'malang', 'mulai', 'langka']",<FreqDist with 8 samples and 8 outcomes>,"['covid', 'melonjak', 'tabung', 'oksigen', 'malang', 'langka']","['covid', 'melonjak', 'tabung', 'oksigen', 'malang', 'langka']","['covid', 'lonjak', 'tabung', 'oksigen', 'malang', 'langka']"
390,390,angka kematian pasien covid kabupaten malang naik drastis,9445,populer,"['angka', 'kematian', 'pasien', 'covid', 'kabupaten', 'malang', 'naik', 'drastis']",<FreqDist with 8 samples and 8 outcomes>,"['angka', 'kematian', 'pasien', 'covid', 'kabupaten', 'malang', 'drastis']","['angka', 'kematian', 'pasien', 'covid', 'kabupaten', 'malang', 'drastis']","['angka', 'mati', 'pasien', 'covid', 'kabupaten', 'malang', 'drastis']"
391,391,rachmawati soekarnoputri terkonfirmasi meninggal karena covid,14097,populer,"['rachmawati', 'soekarnoputri', 'terkonfirmasi', 'meninggal', 'karena', 'covid']",<FreqDist with 6 samples and 6 outcomes>,"['rachmawati', 'soekarnoputri', 'terkonfirmasi', 'meninggal', 'covid']","['rachmawati', 'soekarnoputri', 'terkonfirmasi', 'meninggal', 'covid']","['rachmawati', 'soekarnoputri', 'konfirmasi', 'tinggal', 'covid']"
392,392,klaster keluarga muncul di wagir malang warga positif covid,5330,populer,"['klaster', 'keluarga', 'muncul', 'di', 'wagir', 'malang', 'warga', 'positif', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['klaster', 'keluarga', 'muncul', 'wagir', 'malang', 'warga', 'positif', 'covid']","['klaster', 'keluarga', 'muncul', 'wagir', 'malang', 'warga', 'positif', 'covid']","['klaster', 'keluarga', 'muncul', 'wagir', 'malang', 'warga', 'positif', 'covid']"
393,393,warga terpapar covid satu rt di samaan malang lockdown,11470,populer,"['warga', 'terpapar', 'covid', 'satu', 'rt', 'di', 'samaan', 'malang', 'lockdown']",<FreqDist with 9 samples and 9 outcomes>,"['warga', 'terpapar', 'covid', 'samaan', 'malang', 'lockdown']","['warga', 'terpapar', 'covid', 'samaan', 'malang', 'lockdown']","['warga', 'papar', 'covid', 'sama', 'malang', 'lockdown']"
394,394,belum terdeteksi pemkot malang waswas covid varian delta,5684,populer,"['belum', 'terdeteksi', 'pemkot', 'malang', 'waswas', 'covid', 'varian', 'delta']",<FreqDist with 8 samples and 8 outcomes>,"['terdeteksi', 'pemkot', 'malang', 'waswas', 'covid', 'varian', 'delta']","['terdeteksi', 'pemkot', 'malang', 'waswas', 'covid', 'varian', 'delta']","['deteksi', 'pemkot', 'malang', 'waswas', 'covid', 'varian', 'delta']"
395,395,penanganan covid masih jadi prioritas polresta malang kota,7598,populer,"['penanganan', 'covid', 'masih', 'jadi', 'prioritas', 'polresta', 'malang', 'kota']",<FreqDist with 8 samples and 8 outcomes>,"['penanganan', 'covid', 'prioritas', 'polresta', 'malang', 'kota']","['penanganan', 'covid', 'prioritas', 'polresta', 'malang', 'kota']","['tangan', 'covid', 'prioritas', 'polresta', 'malang', 'kota']"
396,396,ppkm darurat pemkab malang bikin sosialisasi darurat covid,12334,populer,"['ppkm', 'darurat', 'pemkab', 'malang', 'bikin', 'sosialisasi', 'darurat', 'covid']",<FreqDist with 7 samples and 8 outcomes>,"['ppkm', 'darurat', 'pemkab', 'malang', 'sosialisasi', 'darurat', 'covid']","['ppkm', 'darurat', 'pemkab', 'malang', 'sosialisasi', 'darurat', 'covid']","['ppkm', 'darurat', 'pemkab', 'malang', 'sosialisasi', 'darurat', 'covid']"
397,397,positif covid warga rowotrate malang meninggal,6570,populer,"['positif', 'covid', 'warga', 'rowotrate', 'malang', 'meninggal']",<FreqDist with 6 samples and 6 outcomes>,"['positif', 'covid', 'warga', 'rowotrate', 'malang', 'meninggal']","['positif', 'covid', 'warga', 'rowotrate', 'malang', 'meninggal']","['positif', 'covid', 'warga', 'rowotrate', 'malang', 'tinggal']"
398,398,dua bulan lebih dari nakes malang raya terpapar covid,9236,populer,"['dua', 'bulan', 'lebih', 'dari', 'nakes', 'malang', 'raya', 'terpapar', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['nakes', 'malang', 'raya', 'terpapar', 'covid']","['nakes', 'malang', 'raya', 'terpapar', 'covid']","['nakes', 'malang', 'raya', 'papar', 'covid']"
399,399,klaster covid ponpes ldii di kota malang makin meluas,1504,populer,"['klaster', 'covid', 'ponpes', 'ldii', 'di', 'kota', 'malang', 'makin', 'meluas']",<FreqDist with 9 samples and 9 outcomes>,"['klaster', 'covid', 'ponpes', 'ldii', 'kota', 'malang', 'meluas']","['klaster', 'covid', 'ponpes', 'ldii', 'kota', 'malang', 'meluas']","['klaster', 'covid', 'ponpes', 'ldii', 'kota', 'malang', 'luas']"
400,400,pemkot malang siapkan alternatif lahan makam jenazah covid,6541,populer,"['pemkot', 'malang', 'siapkan', 'alternatif', 'lahan', 'makam', 'jenazah', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['pemkot', 'malang', 'siapkan', 'alternatif', 'lahan', 'makam', 'jenazah', 'covid']","['pemkot', 'malang', 'siapkan', 'alternatif', 'lahan', 'makam', 'jenazah', 'covid']","['pemkot', 'malang', 'siap', 'alternatif', 'lahan', 'makam', 'jenazah', 'covid']"
401,401,tenda darurat covid bantuan mensos ri tiba di malang,1989,populer,"['tenda', 'darurat', 'covid', 'bantuan', 'mensos', 'ri', 'tiba', 'di', 'malang']",<FreqDist with 9 samples and 9 outcomes>,"['tenda', 'darurat', 'covid', 'bantuan', 'mensos', 'ri', 'malang']","['tenda', 'darurat', 'covid', 'bantuan', 'mensos', 'ri', 'malang']","['tenda', 'darurat', 'covid', 'bantu', 'mensos', 'ri', 'malang']"
402,402,covid malang makin menggila rusunawa ub jadi safe house,4064,populer,"['covid', 'malang', 'makin', 'menggila', 'rusunawa', 'ub', 'jadi', 'safe', 'house']",<FreqDist with 9 samples and 9 outcomes>,"['covid', 'malang', 'menggila', 'rusunawa', 'ub', 'safe', 'house']","['covid', 'malang', 'menggila', 'rusunawa', 'ub', 'safe', 'house']","['covid', 'malang', 'gila', 'rusunawa', 'ub', 'safe', 'house']"
403,403,klaster hajatan warga sumbermanjing wetan malang positif covid,14698,populer,"['klaster', 'hajatan', 'warga', 'sumbermanjing', 'wetan', 'malang', 'positif', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['klaster', 'hajatan', 'warga', 'sumbermanjing', 'wetan', 'malang', 'positif', 'covid']","['klaster', 'hajatan', 'warga', 'sumbermanjing', 'wetan', 'malang', 'positif', 'covid']","['klaster', 'hajat', 'warga', 'sumbermanjing', 'wetan', 'malang', 'positif', 'covid']"
404,404,bor rs covid capai persen mensos kirim tenda darurat ke malang,10708,populer,"['bor', 'rs', 'covid', 'capai', 'persen', 'mensos', 'kirim', 'tenda', 'darurat', 'ke', 'malang']",<FreqDist with 11 samples and 11 outcomes>,"['bor', 'rs', 'covid', 'capai', 'persen', 'mensos', 'kirim', 'tenda', 'darurat', 'malang']","['bor', 'rs', 'covid', 'capai', 'persen', 'mensos', 'kirim', 'tenda', 'darurat', 'malang']","['bor', 'rs', 'covid', 'capai', 'persen', 'mensos', 'kirim', 'tenda', 'darurat', 'malang']"
405,405,breaking news covid menggila liga dan liga ditunda,1278,populer,"['breaking', 'news', 'covid', 'menggila', 'liga', 'dan', 'liga', 'ditunda']",<FreqDist with 7 samples and 8 outcomes>,"['breaking', 'news', 'covid', 'menggila', 'liga', 'liga', 'ditunda']","['breaking', 'news', 'covid', 'menggila', 'liga', 'liga', 'ditunda']","['breaking', 'news', 'covid', 'gila', 'liga', 'liga', 'tunda']"
406,406,tren covid melonjak polinema tetapkan sistem perkuliahan hybrid,9245,populer,"['tren', 'covid', 'melonjak', 'polinema', 'tetapkan', 'sistem', 'perkuliahan', 'hybrid']",<FreqDist with 8 samples and 8 outcomes>,"['tren', 'covid', 'melonjak', 'polinema', 'tetapkan', 'sistem', 'perkuliahan', 'hybrid']","['tren', 'covid', 'melonjak', 'polinema', 'tetapkan', 'sistem', 'perkuliahan', 'hybrid']","['tren', 'covid', 'lonjak', 'polinema', 'tetap', 'sistem', 'kuliah', 'hybrid']"
407,407,lembur sampai pagi tim relawan malang makamkan korban covid,10308,populer,"['lembur', 'sampai', 'pagi', 'tim', 'relawan', 'malang', 'makamkan', 'korban', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['lembur', 'pagi', 'tim', 'relawan', 'malang', 'makamkan', 'korban', 'covid']","['lembur', 'pagi', 'tim', 'relawan', 'malang', 'makamkan', 'korban', 'covid']","['lembur', 'pagi', 'tim', 'rawan', 'malang', 'makam', 'korban', 'covid']"
408,408,dana covid untuk kampanye pilkada bupati di papua jadi tersangka,967,populer,"['dana', 'covid', 'untuk', 'kampanye', 'pilkada', 'bupati', 'di', 'papua', 'jadi', 'tersangka']",<FreqDist with 10 samples and 10 outcomes>,"['dana', 'covid', 'kampanye', 'pilkada', 'bupati', 'papua', 'tersangka']","['dana', 'covid', 'kampanye', 'pilkada', 'bupati', 'papua', 'tersangka']","['dana', 'covid', 'kampanye', 'pilkada', 'bupati', 'papua', 'sangka']"
409,409,terpapar covid kapolsek klojen meninggal dunia,7038,populer,"['terpapar', 'covid', 'kapolsek', 'klojen', 'meninggal', 'dunia']",<FreqDist with 6 samples and 6 outcomes>,"['terpapar', 'covid', 'kapolsek', 'klojen', 'meninggal', 'dunia']","['terpapar', 'covid', 'kapolsek', 'klojen', 'meninggal', 'dunia']","['papar', 'covid', 'kapolsek', 'klojen', 'tinggal', 'dunia']"
410,410,dibuka lagi safe house kawi kembali rawat pasien covid,1676,populer,"['dibuka', 'lagi', 'safe', 'house', 'kawi', 'kembali', 'rawat', 'pasien', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['dibuka', 'safe', 'house', 'kawi', 'rawat', 'pasien', 'covid']","['dibuka', 'safe', 'house', 'kawi', 'rawat', 'pasien', 'covid']","['buka', 'safe', 'house', 'kawi', 'rawat', 'pasien', 'covid']"
411,411,lab belum memadai covid varian baru di malang sulit terdeteksi,12045,populer,"['lab', 'belum', 'memadai', 'covid', 'varian', 'baru', 'di', 'malang', 'sulit', 'terdeteksi']",<FreqDist with 10 samples and 10 outcomes>,"['lab', 'memadai', 'covid', 'varian', 'malang', 'sulit', 'terdeteksi']","['lab', 'memadai', 'covid', 'varian', 'malang', 'sulit', 'terdeteksi']","['lab', 'pada', 'covid', 'varian', 'malang', 'sulit', 'deteksi']"
412,412,nakes terpapar covid di kota batu tambah jadi orang,2904,populer,"['nakes', 'terpapar', 'covid', 'di', 'kota', 'batu', 'tambah', 'jadi', 'orang']",<FreqDist with 9 samples and 9 outcomes>,"['nakes', 'terpapar', 'covid', 'kota', 'batu', 'orang']","['nakes', 'terpapar', 'covid', 'kota', 'batu', 'orang']","['nakes', 'papar', 'covid', 'kota', 'batu', 'orang']"
413,413,rssa malang nyaris overload segera tambah bed pasien covid,6338,populer,"['rssa', 'malang', 'nyaris', 'overload', 'segera', 'tambah', 'bed', 'pasien', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['rssa', 'malang', 'overload', 'bed', 'pasien', 'covid']","['rssa', 'malang', 'overload', 'bed', 'pasien', 'covid']","['rssa', 'malang', 'overload', 'bed', 'pasien', 'covid']"
414,414,tujuh anggota psc kota malang terpapar covid,6781,populer,"['tujuh', 'anggota', 'psc', 'kota', 'malang', 'terpapar', 'covid']",<FreqDist with 7 samples and 7 outcomes>,"['tujuh', 'anggota', 'psc', 'kota', 'malang', 'terpapar', 'covid']","['tujuh', 'anggota', 'psc', 'kota', 'malang', 'terpapar', 'covid']","['tujuh', 'anggota', 'psc', 'kota', 'malang', 'papar', 'covid']"
415,415,klaim biaya perawatan pasien covid tembus rp triliun,1514,populer,"['klaim', 'biaya', 'perawatan', 'pasien', 'covid', 'tembus', 'rp', 'triliun']",<FreqDist with 8 samples and 8 outcomes>,"['klaim', 'biaya', 'perawatan', 'pasien', 'covid', 'tembus', 'rp', 'triliun']","['klaim', 'biaya', 'perawatan', 'pasien', 'covid', 'tembus', 'rp', 'triliun']","['klaim', 'biaya', 'awat', 'pasien', 'covid', 'tembus', 'rp', 'triliun']"
416,416,video bwps overload diunggah tretan muslim begini kata satgas covid,8449,populer,"['video', 'bwps', 'overload', 'diunggah', 'tretan', 'muslim', 'begini', 'kata', 'satgas', 'covid']",<FreqDist with 10 samples and 10 outcomes>,"['video', 'bwps', 'overload', 'diunggah', 'tretan', 'muslim', 'satgas', 'covid']","['video', 'bwps', 'overload', 'diunggah', 'tretan', 'muslim', 'satgas', 'covid']","['video', 'bwps', 'overload', 'unggah', 'tretan', 'muslim', 'satgas', 'covid']"
417,417,airlangga hartarto minta kader golkar ikut tanggulangi covid,2539,populer,"['airlangga', 'hartarto', 'minta', 'kader', 'golkar', 'ikut', 'tanggulangi', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['airlangga', 'hartarto', 'kader', 'golkar', 'tanggulangi', 'covid']","['airlangga', 'hartarto', 'kader', 'golkar', 'tanggulangi', 'covid']","['airlangga', 'hartarto', 'kader', 'golkar', 'tanggulang', 'covid']"
418,418,hindari tertular covid rossa jauhi kerumunan dan arisan,1681,populer,"['hindari', 'tertular', 'covid', 'rossa', 'jauhi', 'kerumunan', 'dan', 'arisan']",<FreqDist with 8 samples and 8 outcomes>,"['hindari', 'tertular', 'covid', 'rossa', 'jauhi', 'kerumunan', 'arisan']","['hindari', 'tertular', 'covid', 'rossa', 'jauhi', 'kerumunan', 'arisan']","['hindar', 'tular', 'covid', 'rossa', 'jauh', 'kerumun', 'arisan']"
419,419,warga sisir batu positif covid masuk zona kuning,11533,populer,"['warga', 'sisir', 'batu', 'positif', 'covid', 'masuk', 'zona', 'kuning']",<FreqDist with 8 samples and 8 outcomes>,"['warga', 'sisir', 'batu', 'positif', 'covid', 'masuk', 'zona', 'kuning']","['warga', 'sisir', 'batu', 'positif', 'covid', 'masuk', 'zona', 'kuning']","['warga', 'sisir', 'batu', 'positif', 'covid', 'masuk', 'zona', 'kuning']"
420,420,waspada igd rs rujukan covid kota malang penuh,6522,populer,"['waspada', 'igd', 'rs', 'rujukan', 'covid', 'kota', 'malang', 'penuh']",<FreqDist with 8 samples and 8 outcomes>,"['waspada', 'igd', 'rs', 'rujukan', 'covid', 'kota', 'malang', 'penuh']","['waspada', 'igd', 'rs', 'rujukan', 'covid', 'kota', 'malang', 'penuh']","['waspada', 'igd', 'rs', 'rujuk', 'covid', 'kota', 'malang', 'penuh']"
421,421,nakes positif covid puskesmas pakisaji malang lockdown,12090,populer,"['nakes', 'positif', 'covid', 'puskesmas', 'pakisaji', 'malang', 'lockdown']",<FreqDist with 7 samples and 7 outcomes>,"['nakes', 'positif', 'covid', 'puskesmas', 'pakisaji', 'malang', 'lockdown']","['nakes', 'positif', 'covid', 'puskesmas', 'pakisaji', 'malang', 'lockdown']","['nakes', 'positif', 'covid', 'puskesmas', 'pakisaji', 'malang', 'lockdown']"
422,422,miris balita kota malang terpapar covid,3864,populer,"['miris', 'balita', 'kota', 'malang', 'terpapar', 'covid']",<FreqDist with 6 samples and 6 outcomes>,"['miris', 'balita', 'kota', 'malang', 'terpapar', 'covid']","['miris', 'balita', 'kota', 'malang', 'terpapar', 'covid']","['miris', 'balita', 'kota', 'malang', 'papar', 'covid']"
423,423,naik terus anak di jakarta terpapar covid,2808,populer,"['naik', 'terus', 'anak', 'di', 'jakarta', 'terpapar', 'covid']",<FreqDist with 7 samples and 7 outcomes>,"['anak', 'jakarta', 'terpapar', 'covid']","['anak', 'jakarta', 'terpapar', 'covid']","['anak', 'jakarta', 'papar', 'covid']"
424,424,pecah rekor hari ini pasien covid kota malang dimakamkan,8242,populer,"['pecah', 'rekor', 'hari', 'ini', 'pasien', 'covid', 'kota', 'malang', 'dimakamkan']",<FreqDist with 9 samples and 9 outcomes>,"['pecah', 'rekor', 'pasien', 'covid', 'kota', 'malang', 'dimakamkan']","['pecah', 'rekor', 'pasien', 'covid', 'kota', 'malang', 'dimakamkan']","['pecah', 'rekor', 'pasien', 'covid', 'kota', 'malang', 'makam']"
425,425,bulan warga kota malang meninggal karena covid,9372,populer,"['bulan', 'warga', 'kota', 'malang', 'meninggal', 'karena', 'covid']",<FreqDist with 7 samples and 7 outcomes>,"['warga', 'kota', 'malang', 'meninggal', 'covid']","['warga', 'kota', 'malang', 'meninggal', 'covid']","['warga', 'kota', 'malang', 'tinggal', 'covid']"
426,426,klaster baru di dinoyo malang orang positif covid,5958,populer,"['klaster', 'baru', 'di', 'dinoyo', 'malang', 'orang', 'positif', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['klaster', 'dinoyo', 'malang', 'orang', 'positif', 'covid']","['klaster', 'dinoyo', 'malang', 'orang', 'positif', 'covid']","['klaster', 'dinoyo', 'malang', 'orang', 'positif', 'covid']"
427,427,sepanjang juni anak di kota malang terinfeksi covid,2281,populer,"['sepanjang', 'juni', 'anak', 'di', 'kota', 'malang', 'terinfeksi', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['juni', 'anak', 'kota', 'malang', 'terinfeksi', 'covid']","['juni', 'anak', 'kota', 'malang', 'terinfeksi', 'covid']","['juni', 'anak', 'kota', 'malang', 'infeksi', 'covid']"
428,428,viral jenazah covid terlantar di jakut begini penjelasan polisi,7634,populer,"['viral', 'jenazah', 'covid', 'terlantar', 'di', 'jakut', 'begini', 'penjelasan', 'polisi']",<FreqDist with 9 samples and 9 outcomes>,"['viral', 'jenazah', 'covid', 'terlantar', 'jakut', 'penjelasan', 'polisi']","['viral', 'jenazah', 'covid', 'terlantar', 'jakut', 'penjelasan', 'polisi']","['viral', 'jenazah', 'covid', 'lantar', 'jakut', 'jelas', 'polisi']"
429,429,bukan tidak ada covid varian delta belum terdeteksi di malang,4195,populer,"['bukan', 'tidak', 'ada', 'covid', 'varian', 'delta', 'belum', 'terdeteksi', 'di', 'malang']",<FreqDist with 10 samples and 10 outcomes>,"['covid', 'varian', 'delta', 'terdeteksi', 'malang']","['covid', 'varian', 'delta', 'terdeteksi', 'malang']","['covid', 'varian', 'delta', 'deteksi', 'malang']"
430,430,cegah covid varian delta dari india begini saran para ahli,2131,populer,"['cegah', 'covid', 'varian', 'delta', 'dari', 'india', 'begini', 'saran', 'para', 'ahli']",<FreqDist with 10 samples and 10 outcomes>,"['cegah', 'covid', 'varian', 'delta', 'india', 'saran', 'ahli']","['cegah', 'covid', 'varian', 'delta', 'india', 'saran', 'ahli']","['cegah', 'covid', 'varian', 'delta', 'india', 'saran', 'ahli']"
